class,filename,width,height,mode,mean_intensity,contrast,filepath
Normal,Normal-10096.png,299,299,L,139.78086374872765,47.92849618720401,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10096.png
Normal,Normal-10097.png,299,299,L,156.6693773000302,60.48828187420973,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10097.png
Normal,Normal-10098.png,299,299,L,169.9122940459279,43.42119116580009,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10098.png
Normal,Normal-10099.png,299,299,L,118.73162492589569,62.59334201629896,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10099.png
Normal,Normal-101.png,299,299,L,123.04025682039351,60.71157545281783,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-101.png
Normal,Normal-1010.png,299,299,L,136.59855035178578,47.19811075619199,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1010.png
Normal,Normal-10100.png,299,299,L,116.10515542331741,49.28621555420668,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10100.png
Normal,Normal-10101.png,299,299,L,108.43733291573919,68.49734194224041,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10101.png
Normal,Normal-10102.png,299,299,L,146.27368821377837,57.381177373316156,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10102.png
Normal,Normal-10103.png,299,299,L,124.20366662565296,68.11926370192931,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10103.png
Normal,Normal-10104.png,299,299,L,143.47723179830203,71.18268938213858,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10104.png
Normal,Normal-10105.png,299,299,L,104.2674354872988,65.63166619976984,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10105.png
Normal,Normal-10106.png,299,299,L,169.6047247793649,56.25999673307095,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10106.png
Normal,Normal-10107.png,299,299,L,137.24249169472378,46.43322548871085,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10107.png
Normal,Normal-10108.png,299,299,L,133.67174863815842,65.40163351354572,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10108.png
Normal,Normal-10109.png,299,299,L,174.16672073019316,50.4912585364464,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10109.png
Normal,Normal-1011.png,299,299,L,125.14391337904497,61.776274206501036,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1011.png
Normal,Normal-10110.png,299,299,L,156.23718974060694,52.33127236599433,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10110.png
Normal,Normal-10111.png,299,299,L,121.60832652878604,71.5569486418719,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10111.png
Normal,Normal-10112.png,299,299,L,155.99466448921152,55.518330625639166,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10112.png
Normal,Normal-10113.png,299,299,L,114.52695160009395,62.78438062144657,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10113.png
Normal,Normal-10114.png,299,299,L,136.50112414849946,61.32134705268561,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10114.png
Normal,Normal-10115.png,299,299,L,114.95336741199763,51.38410976859922,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10115.png
Normal,Normal-10116.png,299,299,L,158.9796758425521,57.19871953572673,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10116.png
Normal,Normal-10117.png,299,299,L,111.36592431851993,72.96672075620458,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10117.png
Normal,Normal-10118.png,299,299,L,133.89679086363688,54.87558404591268,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10118.png
Normal,Normal-10119.png,299,299,L,116.76712788447557,68.5410469092275,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10119.png
Normal,Normal-1012.png,299,299,L,114.95180143398844,57.29095499420711,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1012.png
Normal,Normal-10120.png,299,299,L,160.17911432758024,65.25200152231781,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10120.png
Normal,Normal-10121.png,299,299,L,152.98640954799163,72.96508608431144,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10121.png
Normal,Normal-10122.png,299,299,L,107.34034294918402,36.80807173522003,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10122.png
Normal,Normal-10123.png,299,299,L,119.824062370667,68.47806932132325,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10123.png
Normal,Normal-10124.png,299,299,L,157.6531358709634,73.44636047984132,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10124.png
Normal,Normal-10125.png,299,299,L,170.2683303318755,58.33093119305899,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10125.png
Normal,Normal-10126.png,299,299,L,118.79485688079552,65.18147589017462,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10126.png
Normal,Normal-10127.png,299,299,L,116.04197939620362,50.88278436656787,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10127.png
Normal,Normal-10128.png,299,299,L,103.1562622342032,62.81763643271395,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10128.png
Normal,Normal-10129.png,299,299,L,114.44880929743515,49.11856077678063,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10129.png
Normal,Normal-1013.png,299,299,L,115.39801568215121,58.363895100242885,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1013.png
Normal,Normal-10130.png,299,299,L,126.89279761971342,71.33812572322407,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10130.png
Normal,Normal-10131.png,299,299,L,160.77547231015313,59.469063027260795,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10131.png
Normal,Normal-10132.png,299,299,L,128.49587812216865,76.4418026194896,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10132.png
Normal,Normal-10133.png,299,299,L,109.7527656290198,65.35120106758241,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10133.png
Normal,Normal-10134.png,299,299,L,167.9669690495632,59.69023060900586,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10134.png
Normal,Normal-10135.png,299,299,L,113.018344313822,64.4310326662565,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10135.png
Normal,Normal-10136.png,299,299,L,124.06928334134965,69.5895103951457,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10136.png
Normal,Normal-10137.png,299,299,L,136.4223778257514,69.54656969569449,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10137.png
Normal,Normal-10138.png,299,299,L,111.43894363597722,70.09739878821344,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10138.png
Normal,Normal-10139.png,299,299,L,141.0265992550419,66.82530960373462,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10139.png
Normal,Normal-1014.png,299,299,L,155.06407087169046,59.83182500651579,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1014.png
Normal,Normal-10140.png,299,299,L,153.0434111475263,58.98729615441636,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10140.png
Normal,Normal-10141.png,299,299,L,173.94760685003524,49.11604646329116,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10141.png
Normal,Normal-10142.png,299,299,L,135.24387870381764,65.26351046726121,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10142.png
Normal,Normal-10143.png,299,299,L,120.48517354392008,63.48319340041257,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10143.png
Normal,Normal-10144.png,299,299,L,107.901142045391,38.13090256910428,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10144.png
Normal,Normal-10145.png,299,299,L,115.03444033064507,46.5197440548746,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10145.png
Normal,Normal-10146.png,299,299,L,136.96967595440768,74.71507866828914,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10146.png
Normal,Normal-10147.png,299,299,L,174.35466046241095,59.24063224902385,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10147.png
Normal,Normal-10148.png,299,299,L,121.5970179304482,63.12051473117449,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10148.png
Normal,Normal-10149.png,299,299,L,130.66368385141107,74.58068065754462,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10149.png
Normal,Normal-1015.png,299,299,L,117.78654601178958,59.44528925960432,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1015.png
Normal,Normal-10150.png,299,299,L,117.77414122884531,65.06746212470352,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10150.png
Normal,Normal-10151.png,299,299,L,116.01366875090882,63.70853325411943,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10151.png
Normal,Normal-10152.png,299,299,L,132.62542924575789,64.20840883738973,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10152.png
Normal,Normal-10153.png,299,299,L,117.56312569210635,63.958530093037815,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10153.png
Normal,Normal-10154.png,299,299,L,132.86303285198153,67.95124209866468,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10154.png
Normal,Normal-10155.png,299,299,L,157.55927786042662,53.618009388900994,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10155.png
Normal,Normal-10156.png,299,299,L,157.19262648068815,56.759080341277894,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10156.png
Normal,Normal-10157.png,299,299,L,135.86137738951467,75.6030135073384,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10157.png
Normal,Normal-10158.png,299,299,L,102.44026353172784,55.48639578587993,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10158.png
Normal,Normal-10159.png,299,299,L,121.98302032415745,67.19220581000772,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10159.png
Normal,Normal-1016.png,299,299,L,169.69514882383865,53.631358033043135,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1016.png
Normal,Normal-10160.png,299,299,L,157.6826209997651,52.098796870821865,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10160.png
Normal,Normal-10161.png,299,299,L,174.47850695182382,50.32815024668406,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10161.png
Normal,Normal-10162.png,299,299,L,128.253554210803,53.779161719850826,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10162.png
Normal,Normal-10163.png,299,299,L,127.77912998736032,63.526321334687616,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10163.png
Normal,Normal-10164.png,299,299,L,117.25402400420577,65.2668277696621,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10164.png
Normal,Normal-10165.png,299,299,L,174.49879755260008,48.91066090538129,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10165.png
Normal,Normal-10166.png,299,299,L,149.6664578695988,66.10492754479127,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10166.png
Normal,Normal-10167.png,299,299,L,126.48331674142348,67.8246710919782,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10167.png
Normal,Normal-10168.png,299,299,L,121.723918076979,76.59743955877413,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10168.png
Normal,Normal-10169.png,299,299,L,179.8221160837127,50.99358666590997,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10169.png
Normal,Normal-1017.png,299,299,L,137.74034966051835,65.39057271585989,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1017.png
Normal,Normal-10170.png,299,299,L,191.83185870404134,51.34579115842136,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10170.png
Normal,Normal-10171.png,299,299,L,163.62073131173028,58.89060964337787,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10171.png
Normal,Normal-10172.png,299,299,L,160.8165792328945,53.282509820775026,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10172.png
Normal,Normal-10173.png,299,299,L,144.2383418529994,56.451507237109844,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10173.png
Normal,Normal-10174.png,299,299,L,115.82421896846792,66.10490313585177,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10174.png
Normal,Normal-10175.png,299,299,L,169.551414413709,52.883748157247254,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10175.png
Normal,Normal-10176.png,299,299,L,131.94755092224918,70.30096572034819,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10176.png
Normal,Normal-10177.png,299,299,L,124.75521526604848,51.72960601497652,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10177.png
Normal,Normal-10178.png,299,299,L,103.75751949083343,82.22438026419,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10178.png
Normal,Normal-10179.png,299,299,L,158.8058299124171,70.16191291272636,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10179.png
Normal,Normal-1018.png,299,299,L,121.48821601548082,66.63305975114758,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1018.png
Normal,Normal-10180.png,299,299,L,119.53770092057135,62.37700437153572,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10180.png
Normal,Normal-10181.png,299,299,L,131.7654612364515,68.01033781015187,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10181.png
Normal,Normal-10182.png,299,299,L,130.64557443429044,62.04202826588698,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10182.png
Normal,Normal-10183.png,299,299,L,121.6140535340768,64.59582624488357,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10183.png
Normal,Normal-10184.png,299,299,L,132.31509714656437,53.80207316289337,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10184.png
Normal,Normal-10185.png,299,299,L,131.7819599333341,67.47121238647055,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10185.png
Normal,Normal-10186.png,299,299,L,114.92525810673258,65.55862078215235,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10186.png
Normal,Normal-10187.png,299,299,L,160.26608203487658,58.27200344029684,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10187.png
Normal,Normal-10188.png,299,299,L,126.07130792720439,63.66511808950127,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10188.png
Normal,Normal-10189.png,299,299,L,121.45600161072024,70.28267163451495,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10189.png
Normal,Normal-1019.png,299,299,L,160.48001700204696,63.735638845515865,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1019.png
Normal,Normal-10190.png,299,299,L,176.20861064193912,66.20854482321454,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10190.png
Normal,Normal-10191.png,299,299,L,96.8631335219964,70.01199974022252,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10191.png
Normal,Normal-10192.png,299,299,L,129.69830315097147,64.74328663939224,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10192.png
Normal,Normal-102.png,299,299,L,135.78266462343822,62.638662965580664,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-102.png
Normal,Normal-1020.png,299,299,L,131.08730327401258,60.295648374440006,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1020.png
Normal,Normal-1021.png,299,299,L,126.1746065480252,58.83104209025929,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1021.png
Normal,Normal-1022.png,299,299,L,117.37501817653046,62.21852273001164,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1022.png
Normal,Normal-1023.png,299,299,L,127.29824051185109,63.218442042951445,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1023.png
Normal,Normal-1024.png,299,299,L,141.16905851164975,61.18067640409632,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1024.png
Normal,Normal-1025.png,299,299,L,134.2719208957394,63.60073450021151,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1025.png
Normal,Normal-1026.png,299,299,L,157.30275947696333,58.29926413910811,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1026.png
Normal,Normal-1027.png,299,299,L,139.2345052068769,49.54417412629099,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1027.png
Normal,Normal-1028.png,299,299,L,116.14559121262626,62.41972623533989,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1028.png
Normal,Normal-1029.png,299,299,L,138.32557801366875,51.321666265524605,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1029.png
Normal,Normal-103.png,299,299,L,111.99132000760618,61.364145586827554,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-103.png
Normal,Normal-1030.png,299,299,L,137.32631626044451,50.87435780041468,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1030.png
Normal,Normal-1031.png,299,299,L,140.4386304403754,56.724527428726056,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1031.png
Normal,Normal-1032.png,299,299,L,135.86067269941051,54.17315429830061,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1032.png
Normal,Normal-1033.png,299,299,L,122.81210501001108,65.81360928231338,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1033.png
Normal,Normal-1034.png,299,299,L,125.48184024787194,67.56980722828752,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1034.png
Normal,Normal-1035.png,299,299,L,109.48775740763526,60.8827391060696,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1035.png
Normal,Normal-1036.png,299,299,L,101.80330197648796,56.18533720775564,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1036.png
Normal,Normal-1037.png,299,299,L,98.07502153219762,67.3370595756376,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1037.png
Normal,Normal-1038.png,299,299,L,107.24044473775461,67.031124546991,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1038.png
Normal,Normal-1039.png,299,299,L,124.42948065457881,55.40885773841141,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1039.png
Normal,Normal-104.png,299,299,L,131.74282166866143,60.552664076334224,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-104.png
Normal,Normal-1040.png,299,299,L,113.99373608796323,62.29177360189103,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1040.png
Normal,Normal-1041.png,299,299,L,115.82914061363967,65.00497481187271,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1041.png
Normal,Normal-1042.png,299,299,L,121.62083198174517,50.4611557513006,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1042.png
Normal,Normal-1043.png,299,299,L,102.61857249918904,67.11149471032452,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1043.png
Normal,Normal-1044.png,299,299,L,112.81505799711412,60.97645198115913,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1044.png
Normal,Normal-1045.png,299,299,L,119.08551358485923,61.64999773441603,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1045.png
Normal,Normal-1046.png,299,299,L,120.34071207257189,61.582884568655885,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1046.png
Normal,Normal-1047.png,299,299,L,103.17413675462244,65.36398746015031,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1047.png
Normal,Normal-1048.png,299,299,L,122.81454346148253,60.67678457479126,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1048.png
Normal,Normal-1049.png,299,299,L,125.19025514255992,66.68558702287716,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1049.png
Normal,Normal-105.png,299,299,L,121.33196496683482,64.20417687732044,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-105.png
Normal,Normal-1050.png,299,299,L,141.9031330745741,64.12059751373984,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1050.png
Normal,Normal-1051.png,299,299,L,124.02144271316875,64.40555941048902,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1051.png
Normal,Normal-1052.png,299,299,L,135.70684891667878,53.58181622563562,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1052.png
Normal,Normal-1053.png,299,299,L,149.18632901197972,60.77816101384123,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1053.png
Normal,Normal-1054.png,299,299,L,111.30773704992114,64.94336561273222,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1054.png
Normal,Normal-1055.png,299,299,L,130.38666234158455,63.01386278263135,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1055.png
Normal,Normal-1056.png,299,299,L,111.68746434603639,64.59445038170774,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1056.png
Normal,Normal-1057.png,299,299,L,130.92483305555865,55.71341285914401,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1057.png
Normal,Normal-1058.png,299,299,L,94.10364537309427,67.64592261333621,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1058.png
Normal,Normal-1059.png,299,299,L,108.81628840840706,55.600517164731286,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1059.png
Normal,Normal-106.png,299,299,L,102.91220456147023,61.93094231314456,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-106.png
Normal,Normal-1060.png,299,299,L,131.02240467108868,57.31407439076204,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1060.png
Normal,Normal-1061.png,299,299,L,106.02886992315523,60.025578945166934,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1061.png
Normal,Normal-1062.png,299,299,L,119.14007673292245,68.98332889738786,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1062.png
Normal,Normal-1063.png,299,299,L,118.86708202369101,55.5169479941762,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1063.png
Normal,Normal-1064.png,299,299,L,143.55517276093107,75.3495738778942,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1064.png
Normal,Normal-1065.png,299,299,L,113.78524848715338,53.94495826928978,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1065.png
Normal,Normal-1066.png,299,299,L,122.89575060681648,61.302165608394716,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1066.png
Normal,Normal-1067.png,299,299,L,133.51471460050783,59.5445969889853,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1067.png
Normal,Normal-1068.png,299,299,L,126.95269627856511,57.082085267445386,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1068.png
Normal,Normal-1069.png,299,299,L,129.81911835438083,63.11349783566562,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1069.png
Normal,Normal-107.png,299,299,L,121.52939005156541,61.20815829556626,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-107.png
Normal,Normal-1070.png,299,299,L,113.17450587801031,63.4455831934232,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1070.png
Normal,Normal-1071.png,299,299,L,119.98248341741144,70.3319637352926,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1071.png
Normal,Normal-1072.png,299,299,L,131.73616626212234,62.92390405675815,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1072.png
Normal,Normal-1073.png,299,299,L,129.94170087582913,53.72306088118964,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1073.png
Normal,Normal-1074.png,299,299,L,120.382020335343,65.89302580517185,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1074.png
Normal,Normal-1075.png,299,299,L,103.60069797876982,59.05968236727988,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1075.png
Normal,Normal-1076.png,299,299,L,107.32975022650753,63.041163070901575,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1076.png
Normal,Normal-1077.png,299,299,L,131.79656827104841,54.446983296414494,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1077.png
Normal,Normal-1078.png,299,299,L,97.1861612286216,63.74573734045894,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1078.png
Normal,Normal-1079.png,299,299,L,94.00955246585609,56.199078816255394,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1079.png
Normal,Normal-108.png,299,299,L,104.71134551067661,62.85245609034305,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-108.png
Normal,Normal-1080.png,299,299,L,114.2814733615955,62.405895733037944,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1080.png
Normal,Normal-1081.png,299,299,L,116.66381807809756,67.89699734805966,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1081.png
Normal,Normal-1082.png,299,299,L,122.0021028847552,59.416874541746054,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1082.png
Normal,Normal-1083.png,299,299,L,115.22119439379873,62.79247272339637,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1083.png
Normal,Normal-1084.png,299,299,L,117.31761389693628,63.41246438961129,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1084.png
Normal,Normal-1085.png,299,299,L,124.178029328531,68.02837582589218,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1085.png
Normal,Normal-1086.png,299,299,L,118.04775114372322,64.03425054966883,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1086.png
Normal,Normal-1087.png,299,299,L,111.35725551168332,69.29251803417375,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1087.png
Normal,Normal-1088.png,299,299,L,131.34577912998736,55.87750040796666,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1088.png
Normal,Normal-1089.png,299,299,L,124.03024574669188,67.60805630268565,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1089.png
Normal,Normal-109.png,299,299,L,117.34875448820483,54.07901922554625,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-109.png
Normal,Normal-1090.png,299,299,L,128.02720327513114,68.68800013407841,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1090.png
Normal,Normal-1091.png,299,299,L,129.94989988926298,55.19678320360744,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1091.png
Normal,Normal-1092.png,299,299,L,130.13798503372445,64.60234395995681,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1092.png
Normal,Normal-1093.png,299,299,L,150.00517891298756,69.10683934584692,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1093.png
Normal,Normal-1094.png,299,299,L,143.9578080782094,67.93235038420994,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1094.png
Normal,Normal-1095.png,299,299,L,135.0586011342155,54.813643961629445,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1095.png
Normal,Normal-1096.png,299,299,L,131.20441605798592,60.91933586678627,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1096.png
Normal,Normal-1097.png,299,299,L,108.13220210064765,67.4284809532396,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1097.png
Normal,Normal-1098.png,299,299,L,94.17022180959944,54.03512754317605,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1098.png
Normal,Normal-1099.png,299,299,L,106.99432892249527,67.68929314053516,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1099.png
Normal,Normal-11.png,299,299,L,141.43242245612464,55.93726361631859,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-11.png
