class,filename,width,height,mode,mean_intensity,contrast,filepath,target
Lung_Opacity,Lung_Opacity-5252.png,299,299,L,155.33211037907853,39.79198834920135,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5252.png,0
Lung_Opacity,Lung_Opacity-5161.png,299,299,L,120.47877540519681,52.2382711260522,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5161.png,0
COVID,COVID-611.png,299,299,L,136.6262234203197,32.33500370394449,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-611.png,1
COVID,COVID-396.png,299,299,L,156.30721132873234,71.09005141300943,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-396.png,1
Normal,Normal-6924.png,299,299,L,114.65935504077136,68.98362945389113,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6924.png,0
COVID,COVID-2474.png,299,299,L,154.64483618751467,45.603900977568024,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2474.png,1
Normal,Normal-2309.png,299,299,L,166.76767597677878,44.97156125843785,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2309.png,0
Normal,Normal-1216.png,299,299,L,132.92847954720864,59.58761695283504,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1216.png,0
Normal,Normal-4358.png,299,299,L,120.05733716625093,68.14237847268276,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4358.png,0
Lung_Opacity,Lung_Opacity-5071.png,299,299,L,115.6524535519737,74.48472197520627,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5071.png,0
Lung_Opacity,Lung_Opacity-5468.png,299,299,L,128.61698415006543,60.07145895604949,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5468.png,0
Normal,Normal-4568.png,299,299,L,141.62540687464346,64.52402106348121,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4568.png,0
Lung_Opacity,Lung_Opacity-4258.png,299,299,L,155.1288688045995,67.66180690682863,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4258.png,0
Viral Pneumonia,Viral Pneumonia-1226.png,299,299,L,128.47746669500341,53.5425559960286,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1226.png,0
COVID,COVID-3265.png,299,299,L,122.92113063612264,67.62415294213707,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3265.png,1
Lung_Opacity,Lung_Opacity-5983.png,299,299,L,169.04278475632265,56.20209565152902,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5983.png,0
Lung_Opacity,Lung_Opacity-2309.png,299,299,L,116.19018802921667,54.931049297064554,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2309.png,0
Normal,Normal-8258.png,299,299,L,118.07451818212324,73.79143520988819,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8258.png,0
Lung_Opacity,Lung_Opacity-498.png,299,299,L,102.44234404536861,65.55174792348924,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-498.png,0
Lung_Opacity,Lung_Opacity-499.png,299,299,L,81.69728526526549,48.15384762087611,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-499.png,0
Normal,Normal-4321.png,299,299,L,141.40636010782876,50.54202382958651,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4321.png,0
Normal,Normal-6588.png,299,299,L,123.2771333653986,68.13552189084456,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6588.png,0
COVID,COVID-410.png,299,299,L,148.6473417523294,50.378952912435224,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-410.png,1
Normal,Normal-2865.png,299,299,L,123.17348799230433,73.1663192133978,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2865.png,0
Lung_Opacity,Lung_Opacity-1208.png,299,299,L,158.99002248296998,67.22666421264452,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1208.png,0
Lung_Opacity,Lung_Opacity-1884.png,299,299,L,149.01410498763997,56.20117753362608,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1884.png,0
COVID,COVID-648.png,299,299,L,158.0099887025872,76.27768502389577,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-648.png,1
Normal,Normal-3965.png,299,299,L,116.80188141072247,64.75432472415042,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3965.png,0
Lung_Opacity,Lung_Opacity-5087.png,299,299,L,112.57443429044417,60.7575547862811,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5087.png,0
Normal,Normal-5999.png,299,299,L,100.26142884307782,65.93234268708014,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5999.png,0
Normal,Normal-9867.png,299,299,L,160.5933378821266,53.84011655138993,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9867.png,0
Normal,Normal-526.png,299,299,L,131.53602308699007,58.35815616593698,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-526.png,0
Normal,Normal-876.png,299,299,L,123.76184830147314,58.785333208305275,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-876.png,0
Lung_Opacity,Lung_Opacity-4325.png,299,299,L,122.87185825661905,44.12153432066716,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4325.png,0
Normal,Normal-1094.png,299,299,L,143.9578080782094,67.93235038420994,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1094.png,0
COVID,COVID-3477.png,299,299,L,112.96261786780909,42.95293482149609,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3477.png,1
Lung_Opacity,Lung_Opacity-3743.png,299,299,L,108.79301126385612,44.483376215590766,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3743.png,0
Normal,Normal-7775.png,299,299,L,162.66172637889957,35.543839484942815,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7775.png,0
Lung_Opacity,Lung_Opacity-4770.png,299,299,L,107.52547510654243,57.448926432308504,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4770.png,0
Normal,Normal-9917.png,299,299,L,161.74561805796355,60.75619554220467,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9917.png,0
Normal,Normal-6899.png,299,299,L,130.7442310488697,70.72586943046558,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6899.png,0
Normal,Normal-5240.png,299,299,L,145.77614344358565,65.52053233000613,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5240.png,0
Normal,Normal-3776.png,299,299,L,94.55504971980179,69.14222694347573,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3776.png,0
Normal,Normal-9035.png,299,299,L,134.87411773917518,69.09482551569175,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9035.png,0
Viral Pneumonia,Viral Pneumonia-294.png,299,299,L,95.98212547958076,52.348949531456434,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-294.png,0
Normal,Normal-48.png,299,299,L,110.3151530743504,73.86071768513514,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-48.png,0
Lung_Opacity,Lung_Opacity-4668.png,299,299,L,141.92974351517321,40.42025096618336,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4668.png,0
COVID,COVID-225.png,299,299,L,158.24871086453172,78.83252079557174,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-225.png,1
Viral Pneumonia,Viral Pneumonia-749.png,299,299,L,136.81590809946198,72.57386187776676,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-749.png,0
Lung_Opacity,Lung_Opacity-4512.png,299,299,L,154.60626838625967,47.31972330377333,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4512.png,0
Lung_Opacity,Lung_Opacity-2602.png,299,299,L,115.06273979038266,66.61714877270029,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2602.png,0
Normal,Normal-8822.png,299,299,L,182.35679690383776,42.90811338751845,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8822.png,0
COVID,COVID-3168.png,299,299,L,114.6651715305198,48.19252551942549,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3168.png,1
Lung_Opacity,Lung_Opacity-2132.png,299,299,L,107.11240366438854,35.80601404638122,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2132.png,0
COVID,COVID-1580.png,299,299,L,152.4563371774365,66.79569589771968,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1580.png,1
Normal,Normal-3051.png,299,299,L,169.90487802149863,44.45516868264699,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3051.png,0
Viral Pneumonia,Viral Pneumonia-59.png,299,299,L,136.04420532208812,57.781312498546896,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-59.png,0
Viral Pneumonia,Viral Pneumonia-153.png,299,299,L,127.92709253811479,59.14911787245597,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-153.png,0
Normal,Normal-9576.png,299,299,L,113.48669477970046,61.09049384478023,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9576.png,0
Viral Pneumonia,Viral Pneumonia-1337.png,299,299,L,117.82221675372759,65.54677701367467,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1337.png,0
Normal,Normal-5024.png,299,299,L,154.57044104652073,60.81893063285666,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5024.png,0
Normal,Normal-356.png,299,299,L,137.39441393273006,61.06719887272054,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-356.png,0
Lung_Opacity,Lung_Opacity-5823.png,299,299,L,111.29373273229606,49.930465914877786,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5823.png,0
Normal,Normal-9868.png,299,299,L,140.02344492790908,64.37787445842123,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9868.png,0
Normal,Normal-6746.png,299,299,L,118.74338094652185,65.3556921928318,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6746.png,0
Normal,Normal-101.png,299,299,L,123.04025682039351,60.71157545281783,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-101.png,0
Normal,Normal-2354.png,299,299,L,157.24152973680384,62.49971842742745,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2354.png,0
Normal,Normal-1887.png,299,299,L,160.42943591235,68.19901083009414,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1887.png,0
COVID,COVID-2872.png,299,299,L,130.41278061766647,62.25480462632802,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2872.png,1
Lung_Opacity,Lung_Opacity-7.png,299,299,L,152.4596145456986,50.709465136767896,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-7.png,0
Normal,Normal-7767.png,299,299,L,108.69333676357088,61.07751594217121,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7767.png,0
Normal,Normal-8445.png,299,299,L,125.87044887641078,61.024674615650554,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8445.png,0
COVID,COVID-1259.png,299,299,L,138.1739577857071,55.40424120797893,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1259.png,1
COVID,COVID-2837.png,299,299,L,114.39187481124372,97.58292880223826,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2837.png,1
Normal,Normal-7975.png,299,299,L,121.64325902394827,41.68961606504183,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7975.png,0
COVID,COVID-3440.png,299,299,L,178.49714209013322,61.4594952417599,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3440.png,1
Normal,Normal-9025.png,299,299,L,122.76057314795136,69.62557663036522,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9025.png,0
Normal,Normal-9354.png,299,299,L,98.21536671849309,62.51326314941184,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9354.png,0
Lung_Opacity,Lung_Opacity-3555.png,299,299,L,122.34643907786267,43.71152861296127,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3555.png,0
Lung_Opacity,Lung_Opacity-4943.png,299,299,L,116.37741188577309,47.04552051707116,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4943.png,0
Viral Pneumonia,Viral Pneumonia-944.png,299,299,L,113.26117157526203,56.12416155169893,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-944.png,0
COVID,COVID-3159.png,299,299,L,140.66423194371427,63.685728231223294,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3159.png,1
Viral Pneumonia,Viral Pneumonia-1002.png,299,299,L,115.76105412691133,63.29411809817973,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1002.png,0
Normal,Normal-3799.png,299,299,L,156.33789331215536,49.522073184319396,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3799.png,0
COVID,COVID-1053.png,299,299,L,160.8511873468977,50.20406586966846,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1053.png,1
Viral Pneumonia,Viral Pneumonia-173.png,299,299,L,126.91391595172314,47.22325687093809,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-173.png,0
COVID,COVID-2315.png,299,299,L,153.33554434514156,53.63419241822339,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2315.png,1
Normal,Normal-946.png,299,299,L,107.59812530061185,67.0790713288091,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-946.png,0
COVID,COVID-2633.png,299,299,L,153.10659836019732,61.71236208613701,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2633.png,1
Normal,Normal-3499.png,299,299,L,139.07456292435208,51.37562156463648,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3499.png,0
Lung_Opacity,Lung_Opacity-599.png,299,299,L,139.4526906857865,71.07888880258079,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-599.png,0
Viral Pneumonia,Viral Pneumonia-969.png,299,299,L,117.98517913669869,50.93704922852625,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-969.png,0
Lung_Opacity,Lung_Opacity-4822.png,299,299,L,153.7999351237682,55.819982687354134,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4822.png,0
COVID,COVID-822.png,299,299,L,132.96277446561,54.57948590635916,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-822.png,1
Normal,Normal-4718.png,299,299,L,130.07769488037047,70.26460258216021,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4718.png,0
Normal,Normal-4226.png,299,299,L,165.88808850012865,55.17662070817426,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4226.png,0
Lung_Opacity,Lung_Opacity-3560.png,299,299,L,125.05699041397747,60.00300461094362,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3560.png,0
COVID,COVID-1465.png,299,299,L,131.1004015615038,59.04583954531361,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1465.png,1
COVID,COVID-1877.png,299,299,L,127.43621436001834,52.24955182115381,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1877.png,1
COVID,COVID-2822.png,299,299,L,146.34350846187402,53.25484494208636,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2822.png,1
Lung_Opacity,Lung_Opacity-2118.png,299,299,L,138.65759890828963,61.384134297818335,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2118.png,0
Normal,Normal-10094.png,299,299,L,122.026230131654,49.06471986455329,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10094.png,0
COVID,COVID-1769.png,299,299,L,180.97199136474984,61.044377213449735,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1769.png,1
Normal,Normal-9323.png,299,299,L,144.25637297121955,65.18639653941801,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9323.png,0
Normal,Normal-4477.png,299,299,L,142.94502298632005,73.01445151902935,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4477.png,0
Normal,Normal-149.png,299,299,L,121.74333620429302,68.53999802701911,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-149.png,0
COVID,COVID-1464.png,299,299,L,151.32207693426247,25.64136554112344,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1464.png,1
Viral Pneumonia,Viral Pneumonia-964.png,299,299,L,146.6615026677554,55.44405491481626,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-964.png,0
Lung_Opacity,Lung_Opacity-5235.png,299,299,L,108.0747307077102,47.52622271377725,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5235.png,0
Normal,Normal-2103.png,299,299,L,156.19076967819151,66.24791201279271,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2103.png,0
Normal,Normal-7272.png,299,299,L,121.97091755125781,53.072930874474324,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7272.png,0
Normal,Normal-2696.png,299,299,L,163.42412277267593,66.59238364247413,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2696.png,0
Lung_Opacity,Lung_Opacity-3323.png,299,299,L,113.94621984094138,63.30335898274414,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3323.png,0
Normal,Normal-6497.png,299,299,L,147.25796132034318,44.15862029346497,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6497.png,0
COVID,COVID-2746.png,299,299,L,136.03701300880303,64.4097782105502,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2746.png,1
Normal,Normal-10021.png,299,299,L,89.19038936924643,70.97914385863452,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10021.png,0
Lung_Opacity,Lung_Opacity-2483.png,299,299,L,96.75452176150155,62.504081117263375,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2483.png,0
COVID,COVID-2894.png,299,299,L,144.39606939519692,52.06613606334425,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2894.png,1
Lung_Opacity,Lung_Opacity-907.png,299,299,L,115.82200422814063,50.02443900596112,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-907.png,0
Normal,Normal-8015.png,299,299,L,103.79722821892372,67.74964095427312,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8015.png,0
COVID,COVID-895.png,299,299,L,125.23392355790203,54.412109238258466,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-895.png,1
Lung_Opacity,Lung_Opacity-3260.png,299,299,L,95.039854140334,76.85165107655574,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3260.png,0
Normal,Normal-9864.png,299,299,L,153.9354817060212,45.94705891445921,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9864.png,0
COVID,COVID-3416.png,299,299,L,119.14423776020402,38.942680949973045,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3416.png,1
Normal,Normal-2589.png,299,299,L,169.46299258397556,43.534355094567495,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2589.png,0
Lung_Opacity,Lung_Opacity-571.png,299,299,L,115.2404335521974,54.48383710337039,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-571.png,0
Viral Pneumonia,Viral Pneumonia-584.png,299,299,RGB,144.7625977338061,65.92761223555017,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-584.png,0
Normal,Normal-7589.png,299,299,L,161.64990324493016,51.66431272552697,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7589.png,0
Normal,Normal-1465.png,299,299,L,127.84495699153253,69.80552716983819,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1465.png,0
Normal,Normal-1658.png,299,299,L,153.38865337076766,62.71914815585709,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1658.png,0
Normal,Normal-12.png,299,299,L,121.81943154998267,65.95646162657944,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-12.png,0
Normal,Normal-5695.png,299,299,L,98.57213006565922,67.16306546670488,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5695.png,0
COVID,COVID-787.png,299,299,L,140.95264035077906,54.81385001511729,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-787.png,1
Normal,Normal-10110.png,299,299,L,156.23718974060694,52.33127236599433,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10110.png,0
Lung_Opacity,Lung_Opacity-322.png,299,299,L,155.4219863312491,41.70868376277696,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-322.png,0
Normal,Normal-5908.png,299,299,L,125.1055245467053,63.9348438623248,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5908.png,0
Normal,Normal-2554.png,299,299,L,104.3363832619322,55.75187667254076,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2554.png,0
Normal,Normal-6277.png,299,299,L,112.13013277256407,71.88756463182958,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6277.png,0
Normal,Normal-8199.png,299,299,L,109.54232055569848,56.246801592139484,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8199.png,0
COVID,COVID-1675.png,299,299,L,172.0841825035514,69.4435550515717,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1675.png,1
Normal,Normal-606.png,299,299,L,118.27718929318463,57.25413126918457,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-606.png,0
Lung_Opacity,Lung_Opacity-1667.png,299,299,L,113.5356539636022,47.67249333957885,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1667.png,0
Normal,Normal-4862.png,299,299,L,165.01995503406002,52.580377131879224,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4862.png,0
Normal,Normal-6973.png,299,299,L,154.3763828145099,50.552943927726865,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6973.png,0
Lung_Opacity,Lung_Opacity-3442.png,299,299,L,89.22514289549333,71.2507802579132,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3442.png,0
Viral Pneumonia,Viral Pneumonia-992.png,299,299,L,135.11490922920325,60.901750149737786,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-992.png,0
Lung_Opacity,Lung_Opacity-3261.png,299,299,L,90.11877943199741,73.05357851576035,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3261.png,0
Normal,Normal-8469.png,299,299,L,144.84613147503944,64.12579632770553,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8469.png,0
Normal,Normal-2329.png,299,299,L,97.90883770875047,72.34870448944285,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2329.png,0
Lung_Opacity,Lung_Opacity-1694.png,299,299,L,121.58727531011958,49.56169035925514,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1694.png,0
Normal,Normal-4465.png,299,299,L,107.59379648997215,70.28276414393065,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4465.png,0
Lung_Opacity,Lung_Opacity-2548.png,299,299,L,132.61712956230915,60.76734311668429,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2548.png,0
Normal,Normal-3349.png,299,299,L,113.06408205724769,52.42106859791196,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3349.png,0
Lung_Opacity,Lung_Opacity-2830.png,299,299,L,128.622163063053,55.3181629240779,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2830.png,0
Lung_Opacity,Lung_Opacity-3159.png,299,299,L,114.6452388675742,43.1031765793597,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3159.png,0
Normal,Normal-9148.png,299,299,L,89.51683985637744,70.28504371742589,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9148.png,0
Lung_Opacity,Lung_Opacity-2218.png,299,299,L,114.79003590563865,52.54698617341055,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2218.png,0
Normal,Normal-9390.png,299,299,L,145.26136172973457,76.26168456167528,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9390.png,0
Lung_Opacity,Lung_Opacity-4422.png,299,299,L,159.81708258296888,63.828867049014306,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4422.png,0
Normal,Normal-6136.png,299,299,L,105.18220154136978,39.00729346563245,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6136.png,0
Lung_Opacity,Lung_Opacity-2348.png,299,299,L,113.94901623024352,54.5586437120229,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2348.png,0
Lung_Opacity,Lung_Opacity-5363.png,299,299,L,124.09447321618326,50.08861690776013,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5363.png,0
Normal,Normal-9678.png,299,299,L,118.6086732810595,72.52041348225481,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9678.png,0
Lung_Opacity,Lung_Opacity-507.png,299,299,L,134.45212022236888,59.96833570697522,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-507.png,0
Normal,Normal-2139.png,299,299,L,117.11701211395845,46.890657975728615,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2139.png,0
Lung_Opacity,Lung_Opacity-3727.png,299,299,L,170.70224046710888,43.848406356764,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3727.png,0
Lung_Opacity,Lung_Opacity-851.png,299,299,L,136.87209315332044,53.3563132982518,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-851.png,0
COVID,COVID-271.png,299,299,L,187.63255444569972,61.79558807898214,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-271.png,1
Lung_Opacity,Lung_Opacity-3334.png,299,299,L,172.82817865571974,40.93206684740986,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3334.png,0
Normal,Normal-2027.png,299,299,L,152.60110065882932,56.7337399203665,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2027.png,0
Normal,Normal-9932.png,299,299,L,183.35591324481828,41.22472715301374,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9932.png,0
COVID,COVID-130.png,299,299,L,173.7343877585262,45.81332757333291,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-130.png,1
Viral Pneumonia,Viral Pneumonia-203.png,299,299,RGB,104.05271753112382,42.16305554640465,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-203.png,0
Normal,Normal-3783.png,299,299,L,122.41643829487366,53.237469329884085,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3783.png,0
